initials,date_entered,sorter_ID,occasion_ID,sample_ID,sample_location,collection_date,sorting_date,grids_sampled,order_name,family_name,life_stage,BL_HW,total_counts,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,empty_case,NOTES,,PROOFED BY,PROOF DATE
CV,2/28/26,Kelley,,C1.50525_SURB4,C1.5,5/-/25,10/7/25,16,Trichoptera,Hydropsychidae,L,BL,3,16.5,8.5,11.5,,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB4,C1.5,5/-/25,10/7/25,16,Trichoptera,Rhyacophilidae,L,BL,1,6,,,,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB4,C1.5,5/-/25,10/7/25,16,Trichoptera,Lepidostomatidae,L,BL,6,3.1,3.3,3.4,3.9,2.9,3,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB4,C1.5,5/-/25,10/7/25,16,Trichoptera,Lepidostomatidae,L,HW,3,0.2,0.4,0.2,,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB4,C1.5,5/-/25,10/7/25,16,Coleoptera,Elmidae,L,BL,10,3,2.7,4.1,3.3,4,4.2,4.1,3,1.8,2,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB4,C1.5,5/-/25,10/7/25,16,Diptera,Limoniidae,L,BL,3,6.2,5.6,6.9,,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB4,C1.5,5/-/25,10/7/25,16,Diptera,Chironomidae,L,BL,19,4,3.9,2,3.9,3.5,2.2,2.8,1.5,2.3,3.1,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB4,C1.5,5/-/25,10/7/25,16,Diptera,Simuliidae,L,BL,1,3.4,,,,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB4,C1.5,5/-/25,10/7/25,16,Diptera,Chironomidae,P,BL,7,2,2.1,2.2,2.2,1.7,2,2.6,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB4,C1.5,5/-/25,10/7/25,16,Diptera,Chironomidae,A,BL,4,2,2,2.3,2.1,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB4,C1.5,5/-/25,10/7/25,16,Coleoptera,n/a,A,BL,1,2.5,,,,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Ephemeroptera,Ephemerellidae,L,BL,19,11.6,11,6.4,3,3.3,2.6,5.7,10.5,7.5,3.7,,215,TOTAL,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Ephemeroptera,Heptageniidae,L,BL,25,3.5,3.9,1.5,1.7,2.9,2.3,2.9,2.1,1.1,4.2,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Ephemeroptera,Baetidae,L,BL,54,5.5,5,4.1,1.9,1.1,2.4,2.7,3.2,1.7,2.2,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Ephemeroptera,Leptophlebidae,L,BL,1,2,,,,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Trichoptera,Rhyacophilidae,L,BL,4,10.5,6.8,4.8,5.5,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Trichoptera,Brachycentridae,L,BL,4,4.2,4,3.7,3,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Trichoptera,Glossosomatidae,L,BL,19,3.4,5.8,6.1,5,2.7,3.4,5.5,6.1,3.1,6.1,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Trichoptera,Hydropsychidae,L,BL,12,25,27,14,7.5,8.9,7,11.9,12.9,9,13.8,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Trichoptera,Lepidostomatidae,L,BL,6,3.6,1.4,4.8,6.1,6.2,1.7,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Trichoptera,Lepidostomatidae,L,BW,2,0.5,0.7,,,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Coleoptera,Elmidae,L,BL,3,3,2.2,4.8,,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Diptera,Limoniidae,L,BL,4,7.4,6.3,5.9,2.3,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Diptera,Chironomidae,L,BL,54,3.8,2.5,1.6,3.5,4.4,6.4,3.3,0.6,1.5,3,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Diptera,Chironomidae,P,BL,4,2.1,2.1,2.1,1.9,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Coleoptera,n/a,A,BL,1,2.6,,,,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Trichoptera,n/a,P,BL,2,6.6,7,,,,,,,,,,,,,
CV,2/28/26,Kelley,,C1.50525_SURB5,C1.5,5/-/25,10/9/25,11,Trichoptera,n/a,P,HW,1,1.1,,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Plecoptera,Perlodidae,L,BL,2,1.5,7.6,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Ephemeroptera,Ephemerellidae,L,BL,7,6.6,2.2,2.4,2.9,1.5,2.3,2.6,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Ephemeroptera,Heptageniidae,L,BL,24,1.2,4.1,1.4,1.9,3.8,2.7,0.9,1.6,3.6,1.6,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Ephemeroptera,Baetidae,L,BL,31,2.6,1.8,2.9,1.6,1.9,1.7,1.8,2.2,2.4,1.2,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Ephemeroptera,Leptophlebidae,L,BL,5,3.9,5.1,3.2,4.2,1.9,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Trichoptera,Brachycentridae,L,BL,2,6.8,3.2,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Trichoptera,Glossosomatidae,L,BL,4,1.5,1.7,1.4,1.7,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Trichoptera,Hydropsychidae,L,BL,4,7.9,10.2,14.2,4.9,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Trichoptera,Lepidostomatidae,L,BL,3,3.6,2.1,5.1,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Coleoptera,Elmidae,L,BL,10,3.9,3.4,5.2,1.9,2.7,3.8,2.3,2.6,,,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Coleoptera,Elmidae,A,BL,2,4.2,3.1,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Diptera,Chironomidae,L,BL,93,1.9,4.2,2.1,3.2,1.6,3.2,3.4,1.9,1.8,3.2,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Diptera,Athericidae,L,BL,3,5.6,5.5,3.3,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Tricladida,Planariidae,A,BL,18,3.7,2.4,2.9,4.6,3.8,1.8,1.5,2.6,0.6,1.6,,,,,
CV,3/30/26,Moira,,C20525_SURB1,C2,5/20/25,-,7,Trombidiformes,Hydrachnidae,A,BL,2,0.4,0.2,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Ephemeroptera,Ephemerellidae,L,BL,2,2.6,1.4,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Ephemeroptera,Heptageniidae,L,BL,13,2.9,4.5,6.1,3.9,4.4,1.4,6.6,1.9,5.4,1.2,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Ephemeroptera,Baetidae,L,BL,26,1.9,3.9,2.2,1.8,3.5,2.3,3.8,1.9,1.8,1.2,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Ephemeroptera,Leptophlebidae,L,BL,3,1.9,2.8,3.2,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Trichoptera,Brachycentridae,L,BL,1,3.6,,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Trichoptera,Glossosomatidae,L,BL,6,3.1,3.1,2.4,1.6,1.2,2.6,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Trichoptera,Hydropsychidae,L,BL,9,15.6,13.4,18.2,16.4,9.8,16.8,9.8,5.9,3.2,,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Trichoptera,Rhyacophilidae,L,BL,2,2.6,2.8,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Trichoptera,Lepidostomatidae,L,BL,7,1.2,3.2,4.1,6.4,1.6,2.2,2.4,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Coleoptera,Elmidae,L,BL,21,2.4,3.3,2.7,4.2,2.6,4.3,2.4,2.3,2.9,1.4,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Diptera,Chironomidae,L,BL,104,8.4,3.6,0.7,4.4,2.8,3.4,0.8,1.6,0.4,3.3,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Diptera,Athericidae,L,BL,1,3.3,,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Tricladida,Planariidae,A,BL,20,1.4,2.3,3.3,1.1,2,2.3,0.9,3.1,3.9,,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Trombidiformes,Hydrachnidae,A,BL,1,0.4,,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB2,C2,5/20/25,2/27/26,11,Diptera,Chironomidae,P,BL,4,3,2.1,2.2,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB3,C2,5/20/25,2/27/26,6,Ephemeroptera,Ephemerellidae,L,BL,48,5.3,1.6,7.2,1.2,3.1,0.7,2.4,1.3,0.8,1.5,,,,,
CV,3/30/26,Moira,,C20525_SURB3,C2,5/20/25,2/27/26,6,Ephemeroptera,Heptageniidae,L,BL,37,1.9,2.9,3.2,2.1,2,1.9,1.1,1.3,1.2,2.6,,,,,
CV,3/30/26,Moira,,C20525_SURB3,C2,5/20/25,2/27/26,6,Ephemeroptera,Baetidae,L,BL,7,4,3.8,3.5,3.9,4.4,4,4.1,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB3,C2,5/20/25,2/27/26,6,Trichoptera,Glossosomatidae,L,BL,6,2.4,2.4,1.9,2.6,3.3,1.2,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB3,C2,5/20/25,2/27/26,6,Trichoptera,Hydropsychidae,L,BL,3,27.2,22.4,4.8,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB3,C2,5/20/25,2/27/26,6,Trichoptera,Lepidostomatidae,L,BL,7,2.2,1.6,1.9,1.8,1.4,1.7,1.6,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB3,C2,5/20/25,2/27/26,6,Coleoptera,Elmidae,L,BL,8,3.3,1.6,2.7,1.7,2.7,2.4,1.3,1.3,,,,,,,
CV,3/30/26,Moira,,C20525_SURB3,C2,5/20/25,2/27/26,6,Coleoptera,Elmidae,A,BL,2,1.3,2.3,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB3,C2,5/20/25,2/27/26,6,Diptera,Chironomidae,L,BL,81,2.2,1.8,1.4,3.9,4.4,4.2,0.8,0.7,3.7,1.3,,,,,
CV,3/30/26,Moira,,C20525_SURB3,C2,5/20/25,2/27/26,6,Diptera,Simuliidae,L,BL,6,5.4,6.1,4.4,2.3,4.6,3.3,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB3,C2,5/20/25,2/27/26,6,Tricladida,Planariidae,A,BL,17,2.6,1.8,1.3,1.6,1.7,1.8,2,2.8,2.1,2.3,,,,,
CV,3/30/26,Moira,,C20525_SURB3,C2,5/20/25,2/27/26,6,Trombidiformes,Hydrachnidae,A,BL,2,0.4,0.3,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Plecoptera,Perlodidae,L,BL,4,3.2,3.6,7.8,12.6,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Ephemeroptera,Ephemerellidae,L,BL,9,2.2,1.9,2.6,1.7,1.8,1.3,1.3,1.4,0.7,,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Ephemeroptera,Heptageniidae,L,BL,25,5.2,1.2,2.7,1.3,2.4,2.1,4.8,1.4,1.6,5.5,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Ephemeroptera,Baetidae,L,BL,41,1.9,2.9,5.2,0.8,3.3,2.2,2.6,1.5,1.2,3,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Ephemeroptera,Leptophlebidae,L,BL,4,4.2,4.9,2.4,6.3,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Trichoptera,Brachycentridae,L,BL,3,5.9,5.6,1.6,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Trichoptera,Glossosomatidae,L,BL,8,5.4,1.5,4.9,3.1,1.8,2.5,2.7,1.6,,,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Trichoptera,Hydropsychidae,L,BL,13,8.2,13.4,6.8,4.6,17.4,6.4,14.2,15.3,14,13.1,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Trichoptera,Lepidostomatidae,L,BL,3,3.7,8.8,2.7,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Coleoptera,Elmidae,L,BL,7,2.6,5.6,5.3,3.2,3,3.4,3.7,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Coleoptera,Elmidae,A,BL,2,2.1,2.5,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Coleoptera,Hydrophilidae,L,BL,1,5.1,,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Diptera,Chironomidae,L,BL,56,6.4,3.7,0.9,3,3,2.5,1,2.2,1.1,2.3,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Diptera,Simuliidae,L,BL,18,4.8,3.7,6,5.9,3.4,5.7,1.8,3.6,4.5,4.3,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Diptera,Athericidae,L,BL,2,3.4,4.5,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Tricladida,Planariidae,A,BL,18,3.7,2.4,3.2,1.5,1.8,1.4,1.6,1.3,1.8,1,,,,,
CV,3/30/26,Moira,,C20525_SURB4,C2,5/20/25,3/9/26,6,Diptera,Chironomidae,P,BL,1,3.4,,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB5,C2,5/20/25,2/20/26,7,Plecoptera,Perlodidae,L,BL,1,3.5,,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB5,C2,5/20/25,2/20/26,7,Ephemeroptera,Ephemerellidae,L,BL,5,8,8.2,8.4,10.2,10.1,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB5,C2,5/20/25,2/20/26,7,Ephemeroptera,Heptageniidae,L,BL,20,5.1,6.8,1.1,2.2,3.8,2.5,0.8,3.4,4.6,1.5,,,,,
CV,3/30/26,Moira,,C20525_SURB5,C2,5/20/25,2/20/26,7,Ephemeroptera,Baetidae,L,BL,35,1.3,1.5,3.5,1.9,3.4,4.2,2.6,2.7,2.6,1.1,,,,,
CV,3/30/26,Moira,,C20525_SURB5,C2,5/20/25,2/20/26,7,Trichoptera,Brachycentridae,L,BL,1,4.2,,,,,,,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB5,C2,5/20/25,2/20/26,7,Trichoptera,Glossosomatidae,L,BL,10,1.5,2.1,2.2,0.9,1.2,2.3,3.3,1.7,1.7,1.6,,,,,
CV,3/30/26,Moira,,C20525_SURB5,C2,5/20/25,2/20/26,7,Trichoptera,Hydropsychidae,L,BL,7,6,11.1,25.8,11.4,21.4,8.1,3.1,,,,,,,,
CV,3/30/26,Moira,,C20525_SURB5,C2,5/20/25,2/20/26,7,Trichoptera,Lepidostomatidae,L,BL,11,1.5,5.4,6.2,2.4,1.8,8.6,1.8,4.5,7.8,4.8,,,,,
CV,3/30/26,Moira,,C20525_SURB5,C2,5/20/25,2/20/26,7,Coleoptera,Elmidae,L,BL,15,4.4,5.1,3.1,2.4,4.2,5.6,5.2,2.7,4.6,3.9,,,,,
CV,3/30/26,Moira,,C20525_SURB5,C2,5/20/25,2/20/26,7,Diptera,Chironomidae,L,BL,100,4.1,0.8,3.2,0.6,4.9,1.3,0.7,1.2,3.4,2.4,,,,,
CV,3/30/26,Moira,,C20525_SURB5,C2,5/20/25,2/20/26,7,Tricladida,Planariidae,A,BL,23,1.5,2.8,3.6,2.2,2.4,3.9,3.4,2.6,3.2,2.8,,,,,
CV,3/30/26,Moira,,C20525_SURB5,C2,5/20/25,2/20/26,7,Diptera,Chironomidae,P,BL,2,1.7,2,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Ephemeroptera,Ephemerellidae,L,BL,13,4.3,1.2,2.4,2.3,7.6,7.5,1.6,1.7,1.1,1.1,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Ephemeroptera,Heptageniidae,L,BL,10,3.7,2.6,1.6,0.9,0.8,1.7,2.7,0.8,1.3,,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Ephemeroptera,Heptageniidae,L,HW,1,0.8,,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Ephemeroptera,Baetidae,L,BL,52,2.3,4.8,4,2,1.2,2.5,1.5,2.4,3.6,1.4,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Ephemeroptera,Leptophlebidae,L,BL,10,3.8,2.2,3.1,2.2,2.6,2,2.7,1.9,2.6,2.6,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Trichoptera,Brachycentridae,L,BL,10,10,8.2,3.8,10.4,4.3,4.2,3.8,8,4.6,4.2,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Trichoptera,Glossosomatidae,L,BL,2,1.9,1.4,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Trichoptera,Hydropsychidae,L,BL,5,6.2,4.3,6.5,4.4,12.3,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Coleoptera,Elmidae,L,BL,11,1.5,1.2,1.2,0.8,3.1,1.7,1.6,1.1,1.2,1.3,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Diptera,Chironomidae,L,BL,98,5.2,0.7,1,1.8,1.5,1.9,1.6,2.4,0.7,1.9,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Planaria,,A,BL,3,3.6,2.5,3.8,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Hydrachnidae,,A,BL,2,0.9,1.2,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB1,T1,5/-/25,3/9/26,5,Coleoptera,Hydrophilidae,L,BL,2,10.2,6,,,,,,,,,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Ephemeroptera,Ephemerellidae,L,BL,5,2.6,6,1.8,3.7,1.1,,,,,,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Ephemeroptera,Heptageniidae,L,BL,9,1.1,1,1.7,2.9,3.1,2.4,3.5,2,2.6,,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Ephemeroptera,Baetidae,L,BL,45,1.7,1.2,5.1,1.3,1.8,2.6,1.2,1.4,4.1,1.6,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Ephemeroptera,Leptophlebidae,L,BL,1,3.1,,,,,,,,,,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Trichoptera,Brachycentridae,L,BL,14,5.7,6,5.1,4.4,5.9,6.4,4.2,5.9,4.2,6.1,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Trichoptera,Hydropsychidae,L,BL,1,7.2,,,,,,,,,,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Coleoptera,Elmidae,A,BL,2,2.3,2.5,,,,,,,,,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Coleoptera,Elmidae,L,BL,5,2.5,2,1.7,2.1,1.9,,,,,,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Diptera,Chironomidae,L,BL,38,4.4,7.5,2.6,1,1.8,1.5,1.6,4.8,3,1.2,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Diptera,Simuliidae,L,BL,3,2.8,3.9,2.5,,,,,,,,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Diptera,Athericidae,L,BL,1,4.2,,,,,,,,,,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Diptera,Chironomidae,P,BL,2,3,2.3,,,,,,,,,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Diptera,Chironomidae,A,BL,1,1.3,,,,,,,,,,,,,,
KS,5/14/26,CV,,T10525_SURB2,T1,5/-/25,3/11/26,16,Planaria,,A,BL,2,3.5,3.5,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Ephemeroptera,Ephemerellidae,L,BL,11,7.2,8.7,1.9,1.2,3.6,1.3,1.4,0.9,1.2,1.3,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Ephemeroptera,Heptageniidae,L,BL,8,0.8,0.9,2.5,2.2,4.5,2.7,1.8,0.8,,,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Ephemeroptera,Heptageniidae,L,HW,1,0.6,,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Ephemeroptera,Leptophlebidae,L,BL,3,4.1,4,3.6,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Trichoptera,Brachycentridae,L,BL,6,4.4,6.6,8.6,7.5,3.4,5.2,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Trichoptera,Glossosomatidae,L,BL,5,1.4,2.7,2.1,1.3,2.8,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Trichoptera,Hydropsychidae,L,BL,5,11.2,17.5,18.2,15.9,11.1,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Trichoptera,Lepidostomatidae,L,BL,2,8,1.9,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Coleoptera,Elmidae,L,BL,2,3,1.4,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Coleoptera,Elmidae,A,BL,2,2.5,2.4,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Diptera,Chironomidae,L,BL,191,4,0.8,3.5,0.4,0.9,0.6,0.7,0.6,0.7,1.1,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Diptera,Simuliidae,L,BL,11,4.6,3.2,3.2,5.9,2.5,5.4,4.8,3.9,4.7,2.4,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Planaria,,A,BL,6,2.6,2,1.9,1.2,1.8,1.6,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Hydrachnidae,,A,BL,1,1.1,,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB3,T1,5/-/25,,4,Chironomidae,,P,BL,1,1.6,,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB4,T1,5/-/25,3/16/26,16,Ephemeroptera,Ephemerellidae,L,BL,2,1,0.7,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB4,T1,5/-/25,3/16/26,16,Ephemeroptera,Heptageniidae,L,BL,7,4.8,1.2,3.9,2.4,1.3,0.9,0.9,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB4,T1,5/-/25,3/16/26,16,Ephemeroptera,Heptageniidae,L,HW,1,0.6,,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB4,T1,5/-/25,3/16/26,16,Ephemeroptera,Baetidae,L,BL,33,3.1,3,1.3,1.2,3.2,1.7,3.5,2,1.6,2.6,,,,,
KS,5/14/26,Moira,,T10525_SURB4,T1,5/-/25,3/16/26,16,Ephemeroptera,Leptophlebidae,L,BL,4,3,2.2,2.6,2.4,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB4,T1,5/-/25,3/16/26,16,Trichoptera,Hydropsychidae,L,BL,1,11.5,,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB4,T1,5/-/25,3/16/26,16,Trichoptera,Lepidostomatidae,L,BL,1,2.2,,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB4,T1,5/-/25,3/16/26,16,Coleoptera,Elmidae,L,BL,2,2.6,1.4,,,,,,,,,,,,,
KS,5/14/26,Moira,,T10525_SURB4,T1,5/-/25,3/16/26,16,Coleoptera,Elmidae,A,BL,1,2.4,,,,,,,,,,,,,,
